density,radius,drag_coeff,mass,height,alpha,velocity,distance
0.96923828125,0.22119140625,0.71240234375,0.56982421875,0.03662109375,0.93896484375,0.46142578125,9.772602090571
0.46923828125,0.72119140625,0.21240234375,0.06982421875,0.53662109375,0.43896484375,0.96142578125,112.43226764138636
0.34423828125,0.09619140625,0.33740234375,0.19482421875,0.66162109375,0.06396484375,0.33642578125,65.57794332078102
0.84423828125,0.59619140625,0.83740234375,0.69482421875,0.16162109375,0.56396484375,0.83642578125,79.50012345516942
0.59423828125,0.34619140625,0.08740234375,0.44482421875,0.41162109375,0.81396484375,0.08642578125,5.137976950434699
0.09423828125,0.84619140625,0.58740234375,0.94482421875,0.91162109375,0.31396484375,0.58642578125,118.02047023574235
0.06298828125,0.31494140625,0.49365234375,0.03857421875,0.06787109375,0.59521484375,0.80517578125,128.03994979917832
0.56298828125,0.81494140625,0.99365234375,0.53857421875,0.56787109375,0.09521484375,0.30517578125,40.258099263337705
0.81298828125,0.06494140625,0.24365234375,0.28857421875,0.81787109375,0.34521484375,0.55517578125,131.42689307072484
0.31298828125,0.56494140625,0.74365234375,0.78857421875,0.31787109375,0.84521484375,0.05517578125,2.5714262008580975
0.43798828125,0.18994140625,0.86865234375,0.91357421875,0.44287109375,0.72021484375,0.68017578125,95.58745037894006
0.93798828125,0.68994140625,0.36865234375,0.41357421875,0.94287109375,0.22021484375,0.18017578125,32.650395150831486
0.68798828125,0.43994140625,0.61865234375,0.66357421875,0.69287109375,0.47021484375,0.93017578125,151.98985416841862
0.18798828125,0.93994140625,0.11865234375,0.16357421875,0.19287109375,0.97021484375,0.43017578125,4.254477511216287
0.12548828125,0.00244140625,0.55615234375,0.47607421875,0.50537109375,0.78271484375,0.74267578125,102.20088022906407
0.62548828125,0.50244140625,0.05615234375,0.97607421875,0.00537109375,0.28271484375,0.24267578125,15.446983308404368
0.87548828125,0.25244140625,0.80615234375,0.22607421875,0.25537109375,0.03271484375,0.99267578125,100.92735479582144
0.37548828125,0.75244140625,0.30615234375,0.72607421875,0.75537109375,0.53271484375,0.49267578125,78.52310583946473
0.25048828125,0.37744140625,0.18115234375,0.60107421875,0.88037109375,0.90771484375,0.86767578125,53.48476624895866
0.75048828125,0.87744140625,0.68115234375,0.10107421875,0.38037109375,0.40771484375,0.36767578125,32.65552754427636
0.50048828125,0.12744140625,0.43115234375,0.85107421875,0.13037109375,0.15771484375,0.61767578125,77.39325842888665
0.00048828125,0.62744140625,0.93115234375,0.35107421875,0.63037109375,0.65771484375,0.11767578125,13.837633462595221
0.000732421875,0.313720703125,0.734130859375,0.746826171875,0.319580078125,0.735595703125,0.926513671875,147.69113708550282
0.500732421875,0.813720703125,0.234130859375,0.246826171875,0.819580078125,0.235595703125,0.426513671875,67.89077078668065
0.750732421875,0.063720703125,0.984130859375,0.996826171875,0.569580078125,0.485595703125,0.676513671875,147.38121480880164
0.250732421875,0.563720703125,0.484130859375,0.496826171875,0.069580078125,0.985595703125,0.176513671875,0.547840198163747
0.375732421875,0.188720703125,0.109130859375,0.371826171875,0.194580078125,0.610595703125,0.551513671875,81.97013628052296
0.875732421875,0.688720703125,0.609130859375,0.871826171875,0.694580078125,0.110595703125,0.051513671875,11.567427104285766
0.625732421875,0.438720703125,0.359130859375,0.121826171875,0.944580078125,0.360595703125,0.801513671875,135.20109038675577
0.125732421875,0.938720703125,0.859130859375,0.621826171875,0.444580078125,0.860595703125,0.301513671875,14.106450820867762
0.188232421875,0.001220703125,0.296630859375,0.809326171875,0.757080078125,0.923095703125,0.614013671875,30.24154637362237
0.688232421875,0.501220703125,0.796630859375,0.309326171875,0.257080078125,0.423095703125,0.114013671875,13.253837044801422
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.864013671875,93.07314877370516
0.438232421875,0.751220703125,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.364013671875,31.740404454237815
0.313232421875,0.376220703125,0.921630859375,0.184326171875,0.632080078125,0.798095703125,0.989013671875,83.8500990224377
0.813232421875,0.876220703125,0.421630859375,0.684326171875,0.132080078125,0.298095703125,0.489013671875,47.402536452704645
0.563232421875,0.126220703125,0.671630859375,0.434326171875,0.382080078125,0.048095703125,0.739013671875,108.02737780538868
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.239013671875,42.306777624390975
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.266845703125,0.395263671875,46.147317136429905
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.766845703125,0.895263671875,79.40668161709321
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.516845703125,0.145263671875,23.535974956768612
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.016845703125,0.645263671875,79.40840766762255
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.020263671875,5.220968160256691
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.891845703125,0.520263671875,14.087920828340039
0.719482421875,0.032470703125,0.140380859375,0.715576171875,0.725830078125,0.641845703125,0.270263671875,39.58678174322918
0.219482421875,0.532470703125,0.640380859375,0.215576171875,0.225830078125,0.141845703125,0.770263671875,93.06844722246727
0.156982421875,0.469970703125,0.202880859375,0.403076171875,0.538330078125,0.079345703125,0.082763671875,16.59146562777536
0.656982421875,0.969970703125,0.702880859375,0.903076171875,0.038330078125,0.579345703125,0.582763671875,44.93010510233362
0.906982421875,0.219970703125,0.452880859375,0.153076171875,0.288330078125,0.829345703125,0.332763671875,19.41880379379218
0.406982421875,0.719970703125,0.952880859375,0.653076171875,0.788330078125,0.329345703125,0.832763671875,113.17966646949539
0.281982421875,0.094970703125,0.577880859375,0.528076171875,0.913330078125,0.204345703125,0.457763671875,110.11186520610543
0.781982421875,0.594970703125,0.077880859375,0.028076171875,0.413330078125,0.704345703125,0.957763671875,79.523177574543
0.531982421875,0.344970703125,0.827880859375,0.778076171875,0.163330078125,0.954345703125,0.207763671875,2.5677447043570174
0.031982421875,0.844970703125,0.327880859375,0.278076171875,0.663330078125,0.454345703125,0.707763671875,122.07393673908484
0.047607421875,0.079345703125,0.062255859375,0.199951171875,0.460205078125,0.313720703125,0.129638671875,22.30356336297334
0.547607421875,0.579345703125,0.562255859375,0.699951171875,0.960205078125,0.813720703125,0.629638671875,50.629668224639225
0.797607421875,0.329345703125,0.312255859375,0.449951171875,0.710205078125,0.563720703125,0.379638671875,60.82960076768539
0.297607421875,0.829345703125,0.812255859375,0.949951171875,0.210205078125,0.063720703125,0.879638671875,84.3838749657944
0.422607421875,0.454345703125,0.687255859375,0.824951171875,0.085205078125,0.438720703125,0.254638671875,24.704420732983696
0.922607421875,0.954345703125,0.187255859375,0.324951171875,0.585205078125,0.938720703125,0.754638671875,11.581762087913953
0.672607421875,0.204345703125,0.937255859375,0.574951171875,0.835205078125,0.688720703125,0.004638671875,2.346612125415763
0.172607421875,0.704345703125,0.437255859375,0.074951171875,0.335205078125,0.188720703125,0.504638671875,66.87822778454664
0.235107421875,0.266845703125,0.999755859375,0.262451171875,0.897705078125,0.001220703125,0.317138671875,64.9216854385915
0.735107421875,0.766845703125,0.499755859375,0.762451171875,0.397705078125,0.501220703125,0.817138671875,91.30543856340921
0.985107421875,0.016845703125,0.749755859375,0.012451171875,0.147705078125,0.751220703125,0.067138671875,3.6254557672283423
0.485107421875,0.516845703125,0.249755859375,0.512451171875,0.647705078125,0.251220703125,0.567138671875,105.2966255634289
0.360107421875,0.141845703125,0.374755859375,0.637451171875,0.522705078125,0.126220703125,0.192138671875,35.19332246932973
0.860107421875,0.641845703125,0.874755859375,0.137451171875,0.022705078125,0.626220703125,0.692138671875,40.178702424036146
0.610107421875,0.391845703125,0.124755859375,0.887451171875,0.272705078125,0.876220703125,0.442138671875,22.40732023435222
0.110107421875,0.891845703125,0.624755859375,0.387451171875,0.772705078125,0.376220703125,0.942138671875,136.3899620345804
0.078857421875,0.423095703125,0.468505859375,0.606201171875,0.241455078125,0.657470703125,0.660888671875,97.26240982250549
0.578857421875,0.923095703125,0.968505859375,0.106201171875,0.741455078125,0.157470703125,0.160888671875,20.227628723219894
0.828857421875,0.173095703125,0.218505859375,0.856201171875,0.991455078125,0.407470703125,0.910888671875,246.2484108051301
0.328857421875,0.673095703125,0.718505859375,0.356201171875,0.491455078125,0.907470703125,0.410888671875,13.680205879111645
0.453857421875,0.048095703125,0.843505859375,0.481201171875,0.366455078125,0.532470703125,0.785888671875,167.68954727163245
0.953857421875,0.548095703125,0.343505859375,0.981201171875,0.866455078125,0.032470703125,0.285888671875,54.92890258521245
0.703857421875,0.298095703125,0.593505859375,0.231201171875,0.616455078125,0.282470703125,0.535888671875,95.21814427564489
0.203857421875,0.798095703125,0.093505859375,0.731201171875,0.116455078125,0.782470703125,0.035888671875,1.7279703616677347
0.141357421875,0.235595703125,0.531005859375,0.918701171875,0.678955078125,0.969970703125,0.848388671875,18.068537299392432
0.641357421875,0.735595703125,0.031005859375,0.418701171875,0.178955078125,0.469970703125,0.348388671875,40.10149351811518
0.891357421875,0.485595703125,0.781005859375,0.668701171875,0.428955078125,0.219970703125,0.598388671875,82.70125064541537
0.391357421875,0.985595703125,0.281005859375,0.168701171875,0.928955078125,0.719970703125,0.098388671875,9.513831996943257
0.266357421875,0.360595703125,0.156005859375,0.043701171875,0.803955078125,0.844970703125,0.723388671875,61.34499885520397
0.766357421875,0.860595703125,0.656005859375,0.543701171875,0.303955078125,0.344970703125,0.223388671875,25.51233472819308
0.516357421875,0.110595703125,0.406005859375,0.293701171875,0.053955078125,0.094970703125,0.973388671875,94.7152473367571
0.016357421875,0.610595703125,0.906005859375,0.793701171875,0.553955078125,0.594970703125,0.473388671875,72.81916205348325
0.024169921875,0.212158203125,0.413818359375,0.410888671875,0.968017578125,0.805908203125,0.278076171875,26.16565476070005
0.524169921875,0.712158203125,0.913818359375,0.910888671875,0.468017578125,0.305908203125,0.778076171875,102.41721093472042
0.774169921875,0.462158203125,0.163818359375,0.160888671875,0.218017578125,0.055908203125,0.028076171875,4.987145275869321
0.274169921875,0.962158203125,0.663818359375,0.660888671875,0.718017578125,0.555908203125,0.528076171875,66.0079056977809
0.399169921875,0.337158203125,0.788818359375,0.535888671875,0.593017578125,0.930908203125,0.153076171875,3.925508777907225
0.899169921875,0.837158203125,0.288818359375,0.035888671875,0.093017578125,0.430908203125,0.653076171875,46.61938313639547
0.649169921875,0.087158203125,0.538818359375,0.785888671875,0.343017578125,0.180908203125,0.403076171875,64.59109549052478
0.149169921875,0.587158203125,0.038818359375,0.285888671875,0.843017578125,0.680908203125,0.903076171875,148.92466363647947
0.211669921875,0.399658203125,0.601318359375,0.098388671875,0.405517578125,0.618408203125,0.215576171875,24.490283204915837
0.711669921875,0.899658203125,0.101318359375,0.598388671875,0.905517578125,0.118408203125,0.715576171875,106.08994155917266
0.961669921875,0.149658203125,0.851318359375,0.348388671875,0.655517578125,0.368408203125,0.465576171875,88.8136834033157
0.461669921875,0.649658203125,0.351318359375,0.848388671875,0.155517578125,0.868408203125,0.965576171875,53.742728214802746
0.336669921875,0.024658203125,0.226318359375,0.973388671875,0.030517578125,0.743408203125,0.340576171875,24.463240767477053
0.836669921875,0.524658203125,0.726318359375,0.473388671875,0.530517578125,0.243408203125,0.840576171875,107.13134417967746
0.586669921875,0.274658203125,0.476318359375,0.723388671875,0.780517578125,0.493408203125,0.090576171875,16.51250288404728
0.086669921875,0.774658203125,0.976318359375,0.223388671875,0.280517578125,0.993408203125,0.590576171875,1.3456075367108573
0.117919921875,0.305908203125,0.070068359375,0.754638671875,0.749267578125,0.212158203125,0.809326171875,197.84948138763812
0.617919921875,0.805908203125,0.570068359375,0.254638671875,0.249267578125,0.712158203125,0.309326171875,21.117834330757297
0.867919921875,0.055908203125,0.320068359375,0.504638671875,0.499267578125,0.962158203125,0.559326171875,11.514267144634479
0.367919921875,0.555908203125,0.820068359375,0.004638671875,0.999267578125,0.462158203125,0.059326171875,11.25458018452964
0.492919921875,0.180908203125,0.695068359375,0.129638671875,0.874267578125,0.087158203125,0.684326171875,137.08992280809014
0.992919921875,0.680908203125,0.195068359375,0.629638671875,0.374267578125,0.587158203125,0.184326171875,19.989294073075918
0.742919921875,0.430908203125,0.945068359375,0.379638671875,0.124267578125,0.837158203125,0.934326171875,46.62503343082249
0.242919921875,0.930908203125,0.445068359375,0.879638671875,0.624267578125,0.337158203125,0.434326171875,72.6342002089744
0.180419921875,0.118408203125,0.882568359375,0.692138671875,0.186767578125,0.399658203125,0.746826171875,148.1959583132609
0.680419921875,0.618408203125,0.382568359375,0.192138671875,0.686767578125,0.899658203125,0.246826171875,8.77333260716939
0.930419921875,0.368408203125,0.632568359375,0.942138671875,0.936767578125,0.649658203125,0.996826171875,146.42921034010487
0.430419921875,0.868408203125,0.132568359375,0.442138671875,0.436767578125,0.149658203125,0.496826171875,69.95302186908566
0.305419921875,0.493408203125,0.257568359375,0.317138671875,0.311767578125,0.274658203125,0.871826171875,145.05767398505992
0.805419921875,0.993408203125,0.757568359375,0.817138671875,0.811767578125,0.774658203125,0.371826171875,22.689699618933503
0.555419921875,0.243408203125,0.007568359375,0.067138671875,0.561767578125,0.524658203125,0.621826171875,118.2708137075707
0.055419921875,0.743408203125,0.507568359375,0.567138671875,0.061767578125,0.024658203125,0.121826171875,8.47051795862822
0.039794921875,0.446533203125,0.866943359375,0.895263671875,0.827392578125,0.134033203125,0.543701171875,116.57056833934772
0.539794921875,0.946533203125,0.366943359375,0.395263671875,0.327392578125,0.634033203125,0.043701171875,4.519207680401569
0.789794921875,0.196533203125,0.616943359375,0.645263671875,0.077392578125,0.884033203125,0.793701171875,46.01463000588066
0.289794921875,0.696533203125,0.116943359375,0.145263671875,0.577392578125,0.384033203125,0.293701171875,48.18390178991631
0.414794921875,0.071533203125,0.491943359375,0.020263671875,0.702392578125,0.009033203125,0.918701171875,164.24714646389893
0.914794921875,0.571533203125,0.991943359375,0.520263671875,0.202392578125,0.509033203125,0.418701171875,40.99029737699111
0.664794921875,0.321533203125,0.241943359375,0.270263671875,0.452392578125,0.759033203125,0.668701171875,71.99344380155037
0.164794921875,0.821533203125,0.741943359375,0.770263671875,0.952392578125,0.259033203125,0.168701171875,35.17026147457671
0.227294921875,0.134033203125,0.179443359375,0.582763671875,0.264892578125,0.446533203125,0.981201171875,247.12266317262316
0.727294921875,0.634033203125,0.679443359375,0.082763671875,0.764892578125,0.946533203125,0.481201171875,7.656499222579469
0.977294921875,0.384033203125,0.429443359375,0.832763671875,0.514892578125,0.696533203125,0.731201171875,91.31867197302456
0.477294921875,0.884033203125,0.929443359375,0.332763671875,0.014892578125,0.196533203125,0.231201171875,12.23200700535999
0.352294921875,0.259033203125,0.554443359375,0.457763671875,0.139892578125,0.321533203125,0.606201171875,91.5166822718699
0.852294921875,0.759033203125,0.054443359375,0.957763671875,0.639892578125,0.821533203125,0.106201171875,6.82780085545885
0.602294921875,0.009033203125,0.804443359375,0.207763671875,0.889892578125,0.571533203125,0.856201171875,205.75363144027904
0.102294921875,0.509033203125,0.304443359375,0.707763671875,0.389892578125,0.071533203125,0.356201171875,53.8962800875509
0.071044921875,0.040283203125,0.648193359375,0.301513671875,0.608642578125,0.852783203125,0.012451171875,1.3587628665785634
0.571044921875,0.540283203125,0.148193359375,0.801513671875,0.108642578125,0.352783203125,0.512451171875,67.04480849224629
0.821044921875,0.290283203125,0.898193359375,0.051513671875,0.358642578125,0.102783203125,0.262451171875,35.386942880875445
0.321044921875,0.790283203125,0.398193359375,0.551513671875,0.858642578125,0.602783203125,0.762451171875,101.83118586484255
0.446044921875,0.415283203125,0.023193359375,0.676513671875,0.983642578125,0.977783203125,0.387451171875,4.528812260119859
0.946044921875,0.915283203125,0.523193359375,0.176513671875,0.483642578125,0.477783203125,0.887451171875,53.24437755697616
0.696044921875,0.165283203125,0.273193359375,0.926513671875,0.233642578125,0.227783203125,0.137451171875,18.03112571199817
0.196044921875,0.665283203125,0.773193359375,0.426513671875,0.733642578125,0.727783203125,0.637451171875,66.35272612368335
0.133544921875,0.352783203125,0.335693359375,0.239013671875,0.046142578125,0.540283203125,0.449951171875,53.64941003718379
0.633544921875,0.852783203125,0.835693359375,0.739013671875,0.546142578125,0.040283203125,0.949951171875,89.18893699243252
0.883544921875,0.102783203125,0.085693359375,0.489013671875,0.796142578125,0.290283203125,0.199951171875,43.136397384416554
0.383544921875,0.602783203125,0.585693359375,0.989013671875,0.296142578125,0.790283203125,0.699951171875,60.35871659883397
0.258544921875,0.227783203125,0.960693359375,0.864013671875,0.421142578125,0.665283203125,0.074951171875,7.85059281437543
0.758544921875,0.727783203125,0.460693359375,0.364013671875,0.921142578125,0.165283203125,0.574951171875,79.17798301136585
0.508544921875,0.477783203125,0.710693359375,0.614013671875,0.671142578125,0.415283203125,0.324951171875,55.42567260229734
0.008544921875,0.977783203125,0.210693359375,0.114013671875,0.171142578125,0.915283203125,0.824951171875,27.370703902877118
0.012451171875,0.020751953125,0.941162109375,0.555419921875,0.714111328125,0.067626953125,0.188232421875,39.78356652857447
0.512451171875,0.520751953125,0.441162109375,0.055419921875,0.214111328125,0.567626953125,0.688232421875,75.04526141428613
0.762451171875,0.270751953125,0.691162109375,0.805419921875,0.464111328125,0.817626953125,0.438232421875,33.60361799360458
0.262451171875,0.770751953125,0.191162109375,0.305419921875,0.964111328125,0.317626953125,0.938232421875,162.05459809646035
0.387451171875,0.395751953125,0.316162109375,0.430419921875,0.839111328125,0.192626953125,0.313232421875,66.32165470661843
0.887451171875,0.895751953125,0.816162109375,0.930419921875,0.339111328125,0.692626953125,0.813232421875,49.89407670133688
0.637451171875,0.145751953125,0.066162109375,0.180419921875,0.089111328125,0.942626953125,0.063232421875,0.6954191417097546
0.137451171875,0.645751953125,0.566162109375,0.680419921875,0.589111328125,0.442626953125,0.563232421875,100.94961462859868
0.199951171875,0.333251953125,0.003662109375,0.992919921875,0.151611328125,0.255126953125,0.250732421875,29.208961501451743
0.699951171875,0.833251953125,0.503662109375,0.492919921875,0.651611328125,0.755126953125,0.750732421875,47.657242528865204
0.949951171875,0.083251953125,0.253662109375,0.742919921875,0.901611328125,0.505126953125,0.000732421875,3.128822341277458
0.449951171875,0.583251953125,0.753662109375,0.242919921875,0.401611328125,0.005126953125,0.500732421875,58.22660685019182
0.324951171875,0.208251953125,0.628662109375,0.117919921875,0.276611328125,0.380126953125,0.125732421875,16.516133961053526
0.824951171875,0.708251953125,0.128662109375,0.617919921875,0.776611328125,0.880126953125,0.625732421875,30.712081613761672
0.574951171875,0.458251953125,0.878662109375,0.367919921875,0.526611328125,0.630126953125,0.375732421875,43.66195890106905
0.074951171875,0.958251953125,0.378662109375,0.867919921875,0.026611328125,0.130126953125,0.875732421875,75.56866975120944
0.106201171875,0.489501953125,0.534912109375,0.149169921875,0.995361328125,0.911376953125,0.719482421875,34.007311531615436
0.606201171875,0.989501953125,0.034912109375,0.649169921875,0.495361328125,0.411376953125,0.219482421875,31.9898918650768
0.856201171875,0.239501953125,0.784912109375,0.399169921875,0.245361328125,0.161376953125,0.969482421875,131.4211925287253
0.356201171875,0.739501953125,0.284912109375,0.899169921875,0.745361328125,0.661376953125,0.469482421875,63.30890918032178
0.481201171875,0.114501953125,0.159912109375,0.774169921875,0.620361328125,0.786376953125,0.844482421875,121.82679141068765
0.981201171875,0.614501953125,0.659912109375,0.274169921875,0.120361328125,0.286376953125,0.344482421875,31.224630525789156
0.731201171875,0.364501953125,0.409912109375,0.524169921875,0.370361328125,0.036376953125,0.594482421875,78.29903444089378
0.231201171875,0.864501953125,0.909912109375,0.024169921875,0.870361328125,0.536376953125,0.094482421875,12.696852305296483
0.168701171875,0.177001953125,0.472412109375,0.336669921875,0.432861328125,0.723876953125,0.781982421875,121.50043715331901
0.668701171875,0.677001953125,0.972412109375,0.836669921875,0.932861328125,0.223876953125,0.281982421875,49.07665891794495
0.918701171875,0.427001953125,0.222412109375,0.086669921875,0.682861328125,0.473876953125,0.531982421875,80.1969303563671
0.418701171875,0.927001953125,0.722412109375,0.586669921875,0.182861328125,0.973876953125,0.031982421875,0.22661420197048496
0.293701171875,0.302001953125,0.847412109375,0.711669921875,0.057861328125,0.598876953125,0.656982421875,92.45545909364141
0.793701171875,0.802001953125,0.347412109375,0.211669921875,0.557861328125,0.098876953125,0.156982421875,23.52403191519755
0.543701171875,0.052001953125,0.597412109375,0.961669921875,0.807861328125,0.348876953125,0.906982421875,254.57691914773773
0.043701171875,0.552001953125,0.097412109375,0.461669921875,0.307861328125,0.848876953125,0.406982421875,24.855074308591522
0.059326171875,0.255126953125,0.269287109375,0.008544921875,0.573486328125,0.989501953125,0.985107421875,7.224600750818357
0.559326171875,0.755126953125,0.769287109375,0.508544921875,0.073486328125,0.489501953125,0.485107421875,44.058087806961574
0.809326171875,0.005126953125,0.019287109375,0.258544921875,0.323486328125,0.239501953125,0.735107421875,143.91510526633147
0.309326171875,0.505126953125,0.519287109375,0.758544921875,0.823486328125,0.739501953125,0.235107421875,25.00374171534745
0.434326171875,0.130126953125,0.894287109375,0.883544921875,0.948486328125,0.864501953125,0.610107421875,50.45868226129309
0.934326171875,0.630126953125,0.394287109375,0.383544921875,0.448486328125,0.364501953125,0.110107421875,16.13155688775238
0.684326171875,0.380126953125,0.644287109375,0.633544921875,0.198486328125,0.114501953125,0.860107421875,100.5515437228918
0.184326171875,0.880126953125,0.144287109375,0.133544921875,0.698486328125,0.614501953125,0.360107421875,46.57124126151518
0.246826171875,0.067626953125,0.706787109375,0.446044921875,0.010986328125,0.677001953125,0.547607421875,65.23209377108151
0.746826171875,0.567626953125,0.206787109375,0.946044921875,0.510986328125,0.177001953125,0.047607421875,10.24141984357583
0.996826171875,0.317626953125,0.956787109375,0.196044921875,0.760986328125,0.427001953125,0.797607421875,108.7114540992956
0.496826171875,0.817626953125,0.456787109375,0.696044921875,0.260986328125,0.927001953125,0.297607421875,6.628898362371519
0.371826171875,0.442626953125,0.081787109375,0.571044921875,0.385986328125,0.552001953125,0.922607421875,179.11192351178767
0.871826171875,0.942626953125,0.581787109375,0.071044921875,0.885986328125,0.052001953125,0.422607421875,37.34852598499413
0.621826171875,0.192626953125,0.331787109375,0.821044921875,0.635986328125,0.302001953125,0.672607421875,150.76032223797233
0.121826171875,0.692626953125,0.831787109375,0.321044921875,0.135986328125,0.802001953125,0.172607421875,7.822830160595646
0.090576171875,0.223876953125,0.238037109375,0.664794921875,0.854736328125,0.020751953125,0.453857421875,96.53723215891671
0.590576171875,0.723876953125,0.738037109375,0.164794921875,0.354736328125,0.520751953125,0.953857421875,73.23569917504342
0.840576171875,0.473876953125,0.488037109375,0.914794921875,0.104736328125,0.770751953125,0.203857421875,10.626370591785665
0.340576171875,0.973876953125,0.988037109375,0.414794921875,0.604736328125,0.270751953125,0.703857421875,71.89499034742201
0.465576171875,0.348876953125,0.613037109375,0.289794921875,0.729736328125,0.145751953125,0.078857421875,17.679421388279955
0.965576171875,0.848876953125,0.113037109375,0.789794921875,0.229736328125,0.645751953125,0.578857421875,55.40452499720192
0.715576171875,0.098876953125,0.863037109375,0.039794921875,0.479736328125,0.895751953125,0.328857421875,13.740958027755344
0.215576171875,0.598876953125,0.363037109375,0.539794921875,0.979736328125,0.395751953125,0.828857421875,172.12121848572463
0.153076171875,0.411376953125,0.800537109375,0.852294921875,0.292236328125,0.333251953125,0.016357421875,3.9528109994006417
0.653076171875,0.911376953125,0.300537109375,0.352294921875,0.792236328125,0.833251953125,0.516357421875,26.391669435289156
0.903076171875,0.161376953125,0.550537109375,0.602294921875,0.542236328125,0.583251953125,0.266357421875,37.912060012849274
0.403076171875,0.661376953125,0.050537109375,0.102294921875,0.042236328125,0.083251953125,0.766357421875,53.426114782326934
0.278076171875,0.036376953125,0.425537109375,0.227294921875,0.167236328125,0.458251953125,0.391357421875,54.84947558114943
0.778076171875,0.536376953125,0.925537109375,0.727294921875,0.667236328125,0.958251953125,0.891357421875,13.277691110979351
0.528076171875,0.286376953125,0.175537109375,0.477294921875,0.917236328125,0.708251953125,0.141357421875,17.286594396648372
0.028076171875,0.786376953125,0.675537109375,0.977294921875,0.417236328125,0.208251953125,0.641357421875,107.07533653080736
0.020263671875,0.387939453125,0.136474609375,0.344482421875,0.065673828125,0.387939453125,0.602294921875,92.09359872849151
0.520263671875,0.887939453125,0.636474609375,0.844482421875,0.565673828125,0.887939453125,0.102294921875,3.788314813192555
0.770263671875,0.137939453125,0.386474609375,0.094482421875,0.815673828125,0.637939453125,0.852294921875,154.38493944054846
0.270263671875,0.637939453125,0.886474609375,0.594482421875,0.315673828125,0.137939453125,0.352294921875,46.426685579909396
0.395263671875,0.012939453125,0.511474609375,0.719482421875,0.440673828125,0.262939453125,0.977294921875,239.2821310743153
0.895263671875,0.512939453125,0.011474609375,0.219482421875,0.940673828125,0.762939453125,0.477294921875,47.83161324313543
0.645263671875,0.262939453125,0.761474609375,0.969482421875,0.690673828125,0.512939453125,0.727294921875,145.43637072009312
0.145263671875,0.762939453125,0.261474609375,0.469482421875,0.190673828125,0.012939453125,0.227294921875,23.748942465686593
0.207763671875,0.200439453125,0.823974609375,0.156982421875,0.503173828125,0.200439453125,0.914794921875,178.655081807289
0.707763671875,0.700439453125,0.323974609375,0.656982421875,0.003173828125,0.700439453125,0.414794921875,29.213471080118694
0.957763671875,0.450439453125,0.573974609375,0.406982421875,0.253173828125,0.950439453125,0.664794921875,11.627256835399415
0.457763671875,0.950439453125,0.073974609375,0.906982421875,0.753173828125,0.450439453125,0.164794921875,28.122389653435985
0.332763671875,0.325439453125,0.448974609375,0.781982421875,0.878173828125,0.075439453125,0.539794921875,114.45514423408545
0.832763671875,0.825439453125,0.948974609375,0.281982421875,0.378173828125,0.575439453125,0.039794921875,4.545494636175938
0.582763671875,0.075439453125,0.198974609375,0.531982421875,0.128173828125,0.825439453125,0.789794921875,80.63063392050938
0.082763671875,0.575439453125,0.698974609375,0.031982421875,0.628173828125,0.325439453125,0.289794921875,49.77715724394902
0.114013671875,0.106689453125,0.355224609375,0.938232421875,0.346923828125,0.606689453125,0.071044921875,7.9821898981315265
0.614013671875,0.606689453125,0.855224609375,0.438232421875,0.846923828125,0.106689453125,0.571044921875,82.24961247966239
0.864013671875,0.356689453125,0.105224609375,0.688232421875,0.596923828125,0.356689453125,0.321044921875,59.105566591924315
0.364013671875,0.856689453125,0.605224609375,0.188232421875,0.096923828125,0.856689453125,0.821044921875,27.937860136926343
0.489013671875,0.481689453125,0.980224609375,0.063232421875,0.221923828125,0.731689453125,0.446044921875,32.04492156979984
0.989013671875,0.981689453125,0.480224609375,0.563232421875,0.721923828125,0.231689453125,0.946044921875,77.41981378116101
0.739013671875,0.231689453125,0.730224609375,0.313232421875,0.971923828125,0.481689453125,0.196044921875,36.711851356469595
0.239013671875,0.731689453125,0.230224609375,0.813232421875,0.471923828125,0.981689453125,0.696044921875,6.305471483460064
0.176513671875,0.294189453125,0.667724609375,0.500732421875,0.784423828125,0.794189453125,0.383544921875,37.227089926247636
0.676513671875,0.794189453125,0.167724609375,0.000732421875,0.284423828125,0.294189453125,0.883544921875,81.19105392757393
0.926513671875,0.044189453125,0.917724609375,0.750732421875,0.034423828125,0.044189453125,0.133544921875,7.5213713131671405
0.426513671875,0.544189453125,0.417724609375,0.250732421875,0.534423828125,0.544189453125,0.633544921875,89.7437485477928
0.301513671875,0.169189453125,0.042724609375,0.375732421875,0.659423828125,0.919189453125,0.008544921875,0.6810967395628091
0.801513671875,0.669189453125,0.542724609375,0.875732421875,0.159423828125,0.419189453125,0.508544921875,58.644759628268716
