dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,sum_sines
0.9287109375,0.1064453125,0.6865234375,0.5068359375,0.7353515625,0.9267578125,3.4968838419477777
0.4287109375,0.6064453125,0.1865234375,0.0068359375,0.2353515625,0.4267578125,1.8250350926555878
0.3037109375,0.2314453125,0.8115234375,0.8818359375,0.6103515625,0.3017578125,2.896046618928937
0.8037109375,0.7314453125,0.3115234375,0.3818359375,0.1103515625,0.8017578125,2.8957238382384225
0.5537109375,0.4814453125,0.0615234375,0.6318359375,0.3603515625,0.0517578125,2.045357794765566
0.0537109375,0.9814453125,0.5615234375,0.1318359375,0.8603515625,0.5517578125,2.8311742683706744
0.0380859375,0.2158203125,0.4833984375,0.5537109375,0.0634765625,0.3798828125,1.677109283513277
0.5380859375,0.7158203125,0.9833984375,0.0537109375,0.5634765625,0.8798828125,3.359593369728348
0.7880859375,0.4658203125,0.7333984375,0.8037109375,0.8134765625,0.1298828125,3.4036932399892983
0.2880859375,0.9658203125,0.2333984375,0.3037109375,0.3134765625,0.6298828125,2.534399502655967
0.4130859375,0.3408203125,0.8583984375,0.6787109375,0.9384765625,0.5048828125,3.410648306337975
0.9130859375,0.8408203125,0.3583984375,0.1787109375,0.4384765625,0.0048828125,2.4945638616538424
0.6630859375,0.0908203125,0.1083984375,0.9287109375,0.1884765625,0.7548828125,2.4878481883175807
0.1630859375,0.5908203125,0.6083984375,0.4287109375,0.6884765625,0.2548828125,2.5941526904979026
0.2255859375,0.4033203125,0.1708984375,0.2412109375,0.5009765625,0.3173828125,1.817461824222672
0.7255859375,0.9033203125,0.6708984375,0.7412109375,0.0009765625,0.8173828125,3.4761664266233065
0.9755859375,0.1533203125,0.9208984375,0.4912109375,0.2509765625,0.0673828125,2.5642723477898386
0.4755859375,0.6533203125,0.4208984375,0.9912109375,0.7509765625,0.5673828125,3.5307359520443535
0.3505859375,0.0283203125,0.5458984375,0.1162109375,0.3759765625,0.6923828125,2.0124545530064206
0.8505859375,0.5283203125,0.0458984375,0.6162109375,0.8759765625,0.1923828125,2.8389472501034807
0.6005859375,0.2783203125,0.2958984375,0.3662109375,0.6259765625,0.9423828125,2.884396626539721
0.1005859375,0.7783203125,0.7958984375,0.8662109375,0.1259765625,0.4423828125,2.8326110959147868
0.0693359375,0.3095703125,0.6396484375,0.8974609375,0.3447265625,0.2236328125,2.312302062665482
0.5693359375,0.8095703125,0.1396484375,0.3974609375,0.8447265625,0.7236328125,3.19923821428843
0.8193359375,0.0595703125,0.3896484375,0.6474609375,0.5947265625,0.4736328125,2.7896585735339534
0.3193359375,0.5595703125,0.8896484375,0.1474609375,0.0947265625,0.9736328125,2.690054610810691
0.4443359375,0.1845703125,0.0146484375,0.7724609375,0.7197265625,0.8486328125,2.735486790488225
0.9443359375,0.6845703125,0.5146484375,0.2724609375,0.2197265625,0.3486328125,2.7633551997494865
0.6943359375,0.4345703125,0.7646484375,0.5224609375,0.4697265625,0.5986328125,3.2683496168378605
0.1943359375,0.9345703125,0.2646484375,0.0224609375,0.9697265625,0.0986328125,2.2046919483470457
0.1318359375,0.1220703125,0.9521484375,0.3349609375,0.7822265625,0.0361328125,2.1376028757592604
0.6318359375,0.6220703125,0.4521484375,0.8349609375,0.2822265625,0.5361328125,3.140825572358808
0.8818359375,0.3720703125,0.2021484375,0.0849609375,0.0322265625,0.2861328125,1.7355508292708182
0.3818359375,0.8720703125,0.7021484375,0.5849609375,0.5322265625,0.7861328125,3.551392579980179
0.2568359375,0.4970703125,0.3271484375,0.4599609375,0.1572265625,0.9111328125,2.4429091903448996
0.7568359375,0.9970703125,0.8271484375,0.9599609375,0.6572265625,0.4111328125,4.092253621220149
0.5068359375,0.2470703125,0.5771484375,0.2099609375,0.9072265625,0.6611328125,2.885845753840731
0.0068359375,0.7470703125,0.0771484375,0.7099609375,0.4072265625,0.1611328125,1.9717048483820045
0.0048828125,0.2490234375,0.9814453125,0.4306640625,0.1904296875,0.5380859375,2.2018905012714844
0.5048828125,0.7490234375,0.4814453125,0.9306640625,0.6904296875,0.0380859375,3.1046514624247608
0.7548828125,0.4990234375,0.2314453125,0.1806640625,0.9404296875,0.7880859375,3.0896552387585303
0.2548828125,0.9990234375,0.7314453125,0.6806640625,0.4404296875,0.2880859375,3.100775893702448
0.3798828125,0.3740234375,0.3564453125,0.3056640625,0.8154296875,0.4130859375,2.515504855098441
0.8798828125,0.8740234375,0.8564453125,0.8056640625,0.3154296875,0.9130859375,4.11600963842926
0.6298828125,0.1240234375,0.6064453125,0.0556640625,0.0654296875,0.1630859375,1.5660883476113459
0.1298828125,0.6240234375,0.1064453125,0.5556640625,0.5654296875,0.6630859375,2.4989054344862804
0.1923828125,0.4365234375,0.6689453125,0.8681640625,0.6279296875,0.7255859375,3.2483370331965955
0.6923828125,0.9365234375,0.1689453125,0.3681640625,0.1279296875,0.2255859375,2.3231803128892308
0.9423828125,0.1865234375,0.4189453125,0.6181640625,0.3779296875,0.9755859375,3.177769682668165
0.4423828125,0.6865234375,0.9189453125,0.1181640625,0.8779296875,0.4755859375,3.2020752266572727
0.3173828125,0.0615234375,0.0439453125,0.9931640625,0.2529296875,0.3505859375,1.8489445070822474
0.8173828125,0.5615234375,0.5439453125,0.4931640625,0.7529296875,0.8505859375,3.688211778875354
0.5673828125,0.3115234375,0.7939453125,0.7431640625,0.5029296875,0.1005859375,2.81609254239839
0.0673828125,0.8115234375,0.2939453125,0.2431640625,0.0029296875,0.6005859375,1.8912295957033705
0.0986328125,0.2802734375,0.1376953125,0.0244140625,0.4716796875,0.8193359375,1.7218394711649505
0.5986328125,0.7802734375,0.6376953125,0.5244140625,0.9716796875,0.3193359375,3.5028087261066334
0.8486328125,0.0302734375,0.8876953125,0.2744140625,0.7216796875,0.5693359375,3.0269676473194553
0.3486328125,0.5302734375,0.3876953125,0.7744140625,0.2216796875,0.0693359375,2.213884477965016
0.4736328125,0.1552734375,0.5126953125,0.1494140625,0.5966796875,0.1943359375,2.005172991089126
0.9736328125,0.6552734375,0.0126953125,0.6494140625,0.0966796875,0.6943359375,2.790129190846016
0.7236328125,0.4052734375,0.2626953125,0.3994140625,0.3466796875,0.4443359375,2.474579783727454
0.2236328125,0.9052734375,0.7626953125,0.8994140625,0.8466796875,0.9443359375,4.041395305030327
0.1611328125,0.0927734375,0.4501953125,0.7119140625,0.9091796875,0.8818359375,2.9024097424861512
0.6611328125,0.5927734375,0.9501953125,0.2119140625,0.4091796875,0.3818359375,2.9670171239407437
0.9111328125,0.3427734375,0.7001953125,0.9619140625,0.1591796875,0.6318359375,3.3400894179125302
0.4111328125,0.8427734375,0.2001953125,0.4619140625,0.6591796875,0.1318359375,2.5345855315528607
0.2861328125,0.4677734375,0.8251953125,0.5869140625,0.0341796875,0.0068359375,2.062627782104053
0.7861328125,0.9677734375,0.3251953125,0.0869140625,0.5341796875,0.5068359375,2.9320981751795414
0.5361328125,0.2177734375,0.0751953125,0.8369140625,0.7841796875,0.2568359375,2.5048419365190133
0.0361328125,0.7177734375,0.5751953125,0.3369140625,0.2841796875,0.7568359375,2.535403667347903
0.0517578125,0.4833984375,0.4033203125,0.9775390625,0.5185546875,0.1787109375,2.4115106050076434
0.5517578125,0.9833984375,0.9033203125,0.4775390625,0.0185546875,0.6787109375,3.2478958287556097
0.8017578125,0.2333984375,0.6533203125,0.7275390625,0.2685546875,0.4287109375,2.9037618598162886
0.3017578125,0.7333984375,0.1533203125,0.2275390625,0.7685546875,0.9287109375,2.8408438309451634
0.4267578125,0.1083984375,0.7783203125,0.8525390625,0.3935546875,0.8037109375,3.080556241807248
0.9267578125,0.6083984375,0.2783203125,0.3525390625,0.8935546875,0.3037109375,3.0696218160472437
0.6767578125,0.3583984375,0.0283203125,0.6025390625,0.6435546875,0.5537109375,2.697986478663302
0.1767578125,0.8583984375,0.5283203125,0.1025390625,0.1435546875,0.0537109375,1.7358256072037193
0.2392578125,0.1708984375,0.2158203125,0.2900390625,0.0810546875,0.1162109375,1.1041033583602584
0.7392578125,0.6708984375,0.7158203125,0.7900390625,0.5810546875,0.6162109375,3.7888999683739044
0.9892578125,0.4208984375,0.9658203125,0.0400390625,0.8310546875,0.3662109375,3.2034662058764294
0.4892578125,0.9208984375,0.4658203125,0.5400390625,0.3310546875,0.8662109375,3.316362646672773
0.3642578125,0.2958984375,0.5908203125,0.4150390625,0.9560546875,0.9912109375,3.2617356819766647
0.8642578125,0.7958984375,0.0908203125,0.9150390625,0.4560546875,0.4912109375,3.2704914845454134
0.6142578125,0.0458984375,0.3408203125,0.1650390625,0.2060546875,0.7412109375,2.0005669904348737
0.1142578125,0.5458984375,0.8408203125,0.6650390625,0.7060546875,0.2412109375,2.8831912125084647
0.0830078125,0.0146484375,0.7470703125,0.5712890625,0.7998046875,0.4599609375,2.4789026216343943
0.5830078125,0.5146484375,0.2470703125,0.0712890625,0.2998046875,0.9599609375,2.473061995003731
0.8330078125,0.2646484375,0.4970703125,0.8212890625,0.0498046875,0.2099609375,2.4686107766344856
0.3330078125,0.7646484375,0.9970703125,0.3212890625,0.5498046875,0.7099609375,3.3491696600246876
0.4580078125,0.3896484375,0.1220703125,0.6962890625,0.1748046875,0.5849609375,2.311250320602834
0.9580078125,0.8896484375,0.6220703125,0.1962890625,0.6748046875,0.0849609375,3.0822512924415597
0.7080078125,0.1396484375,0.8720703125,0.9462890625,0.9248046875,0.8349609375,3.9062037679848127
0.2080078125,0.6396484375,0.3720703125,0.4462890625,0.4248046875,0.3349609375,2.3394655078635718
0.1455078125,0.3271484375,0.9345703125,0.1337890625,0.3623046875,0.2724609375,2.0276057028266457
0.6455078125,0.8271484375,0.4345703125,0.6337890625,0.8623046875,0.7724609375,3.808075032394521
0.8955078125,0.0771484375,0.1845703125,0.3837890625,0.6123046875,0.0224609375,2.0127733037433417
0.3955078125,0.5771484375,0.6845703125,0.8837890625,0.1123046875,0.5224609375,2.947484120889118
0.2705078125,0.2021484375,0.3095703125,0.0087890625,0.7373046875,0.6474609375,2.0568918633184805
0.7705078125,0.7021484375,0.8095703125,0.5087890625,0.2373046875,0.1474609375,2.935480825211992
0.5205078125,0.4521484375,0.5595703125,0.2587890625,0.4873046875,0.8974609375,2.9709441646306374
0.0205078125,0.9521484375,0.0595703125,0.7587890625,0.9873046875,0.3974609375,2.8043705182678735
0.0283203125,0.3505859375,0.5361328125,0.6259765625,0.0263671875,0.3427734375,1.8309334841286335
0.5283203125,0.8505859375,0.0361328125,0.1259765625,0.5263671875,0.8427734375,2.6664059510650784
0.7783203125,0.1005859375,0.2861328125,0.8759765625,0.7763671875,0.0927734375,2.6462468030645643
0.2783203125,0.6005859375,0.7861328125,0.3759765625,0.2763671875,0.5927734375,2.7462000177258297
0.4033203125,0.2255859375,0.1611328125,0.5009765625,0.9013671875,0.7177734375,2.6987557953966457
0.9033203125,0.7255859375,0.6611328125,0.0009765625,0.4013671875,0.2177734375,2.6706817921025627
0.6533203125,0.4755859375,0.9111328125,0.7509765625,0.1513671875,0.9677734375,3.512652039920553
0.1533203125,0.9755859375,0.4111328125,0.2509765625,0.6513671875,0.4677734375,2.6859231972476914
0.2158203125,0.0380859375,0.8486328125,0.0634765625,0.5888671875,0.4052734375,2.0157262681143724
0.7158203125,0.5380859375,0.3486328125,0.5634765625,0.0888671875,0.9052734375,2.919815945313797
0.9658203125,0.2880859375,0.0986328125,0.3134765625,0.3388671875,0.1552734375,2.0005430702607865
0.4658203125,0.7880859375,0.5986328125,0.8134765625,0.8388671875,0.6552734375,3.801616667673552
0.3408203125,0.4130859375,0.4736328125,0.1884765625,0.4638671875,0.5302734375,2.3323620087050827
0.8408203125,0.9130859375,0.9736328125,0.6884765625,0.9638671875,0.0302734375,3.850551907838733
0.5908203125,0.1630859375,0.7236328125,0.4384765625,0.7138671875,0.7802734375,3.164313954906453
0.0908203125,0.6630859375,0.2236328125,0.9384765625,0.2138671875,0.2802734375,2.223538380299529
0.1220703125,0.1318359375,0.3173828125,0.7822265625,0.3076171875,0.0615234375,1.6344366419270073
0.6220703125,0.6318359375,0.8173828125,0.2822265625,0.8076171875,0.5615234375,3.4363172832227833
0.8720703125,0.3818359375,0.5673828125,0.5322265625,0.5576171875,0.3115234375,3.018842019163932
0.3720703125,0.8818359375,0.0673828125,0.0322265625,0.0576171875,0.8115234375,2.017927085958622
0.4970703125,0.2568359375,0.9423828125,0.9072265625,0.6826171875,0.9365234375,3.763962385887759
0.9970703125,0.7568359375,0.4423828125,0.4072265625,0.1826171875,0.4365234375,2.955062693685976
0.7470703125,0.0068359375,0.1923828125,0.6572265625,0.4326171875,0.6865234375,2.541550255292816
0.2470703125,0.5068359375,0.6923828125,0.1572265625,0.9326171875,0.1865234375,2.5135559716753333
0.1845703125,0.4443359375,0.0048828125,0.4697265625,0.8701171875,0.2490234375,2.081769965308092
0.6845703125,0.9443359375,0.5048828125,0.9697265625,0.3701171875,0.7490234375,3.793532547859879
0.9345703125,0.1943359375,0.7548828125,0.2197265625,0.1201171875,0.4990234375,2.4990217975447617
0.4345703125,0.6943359375,0.2548828125,0.7197265625,0.6201171875,0.9990234375,3.3942805163738976
0.3095703125,0.0693359375,0.6298828125,0.3447265625,0.2451171875,0.8740234375,2.3105063746178423
0.8095703125,0.5693359375,0.1298828125,0.8447265625,0.7451171875,0.3740234375,3.1837928364892147
0.5595703125,0.3193359375,0.3798828125,0.0947265625,0.9951171875,0.6240234375,2.7332826403951342
0.0595703125,0.8193359375,0.8798828125,0.5947265625,0.4951171875,0.1240234375,2.720014712239206
0.0439453125,0.1162109375,0.0830078125,0.2041015625,0.6982421875,0.9521484375,1.9030162655239722
0.5439453125,0.6162109375,0.5830078125,0.7041015625,0.1982421875,0.4521484375,2.9271950900036705
0.7939453125,0.3662109375,0.8330078125,0.4541015625,0.4482421875,0.7021484375,3.3290593199533998
0.2939453125,0.8662109375,0.3330078125,0.9541015625,0.9482421875,0.2021484375,3.207458512662113
0.4189453125,0.4912109375,0.7080078125,0.0791015625,0.3232421875,0.0771484375,2.0025464046817563
0.9189453125,0.9912109375,0.2080078125,0.5791015625,0.8232421875,0.5771484375,3.6644256526186476
0.6689453125,0.2412109375,0.4580078125,0.3291015625,0.5732421875,0.3271484375,2.488095520975186
0.1689453125,0.7412109375,0.9580078125,0.8291015625,0.0732421875,0.8271484375,3.2078771958521592
0.2314453125,0.3037109375,0.2705078125,0.5166015625,0.1357421875,0.7646484375,2.1172058102343048
0.7314453125,0.8037109375,0.7705078125,0.0166015625,0.6357421875,0.2646484375,2.9563278681298266
0.9814453125,0.0537109375,0.5205078125,0.7666015625,0.8857421875,0.5146484375,3.3426125526762793
0.4814453125,0.5537109375,0.0205078125,0.2666015625,0.3857421875,0.0146484375,1.663763733225151
0.3564453125,0.1787109375,0.8955078125,0.6416015625,0.7607421875,0.1396484375,2.7343664939218173
0.8564453125,0.6787109375,0.3955078125,0.1416015625,0.2607421875,0.6396484375,2.7644255479625497
0.6064453125,0.4287109375,0.1455078125,0.8916015625,0.0107421875,0.3896484375,2.2993278940174213
0.1064453125,0.9287109375,0.6455078125,0.3916015625,0.5107421875,0.8896484375,3.1560416957761075
0.0751953125,0.3974609375,0.8017578125,0.3603515625,0.9794921875,0.6708984375,2.985290178396401
0.5751953125,0.8974609375,0.3017578125,0.8603515625,0.4794921875,0.1708984375,3.0124121609810395
0.8251953125,0.1474609375,0.0517578125,0.1103515625,0.2294921875,0.9208984375,2.067098483981957
0.3251953125,0.6474609375,0.5517578125,0.6103515625,0.7294921875,0.4208984375,3.0950693813937864
0.4501953125,0.0224609375,0.4267578125,0.4853515625,0.1044921875,0.2958984375,1.7339428708872728
0.9501953125,0.5224609375,0.9267578125,0.9853515625,0.6044921875,0.7958984375,4.228524030085254
0.7001953125,0.2724609375,0.6767578125,0.2353515625,0.8544921875,0.0458984375,2.573042929086427
0.2001953125,0.7724609375,0.1767578125,0.7353515625,0.3544921875,0.5458984375,2.6097476862452855
0.1376953125,0.2099609375,0.6142578125,0.9228515625,0.4169921875,0.6083984375,2.6959266052539537
0.6376953125,0.7099609375,0.1142578125,0.4228515625,0.9169921875,0.1083984375,2.673483425847194
0.8876953125,0.4599609375,0.3642578125,0.6728515625,0.6669921875,0.8583984375,3.574428933604387
0.3876953125,0.9599609375,0.8642578125,0.1728515625,0.1669921875,0.3583984375,2.6468227198869183
0.2626953125,0.3349609375,0.2392578125,0.7978515625,0.5419921875,0.4833984375,2.521890454987901
0.7626953125,0.8349609375,0.7392578125,0.2978515625,0.0419921875,0.9833984375,3.2737150072664827
0.5126953125,0.0849609375,0.9892578125,0.5478515625,0.2919921875,0.2333984375,2.451005300179129
0.0126953125,0.5849609375,0.4892578125,0.0478515625,0.7919921875,0.7333984375,2.4638182532714215
0.0087890625,0.4169921875,0.1962890625,0.6220703125,0.2802734375,0.8857421875,2.242554284285619
0.5087890625,0.9169921875,0.6962890625,0.1220703125,0.7802734375,0.3857421875,3.123758905237607
0.7587890625,0.1669921875,0.9462890625,0.8720703125,0.5302734375,0.6357421875,3.5307180642319898
0.2587890625,0.6669921875,0.4462890625,0.3720703125,0.0302734375,0.1357421875,1.8352961492626227
0.3837890625,0.0419921875,0.5712890625,0.7470703125,0.6552734375,0.0107421875,2.2567435458108664
0.8837890625,0.5419921875,0.0712890625,0.2470703125,0.1552734375,0.5107421875,2.2482593234435875
0.6337890625,0.2919921875,0.3212890625,0.9970703125,0.4052734375,0.2607421875,2.687805013992955
0.1337890625,0.7919921875,0.8212890625,0.4970703125,0.9052734375,0.7607421875,3.5300746801806815
0.1962890625,0.2294921875,0.3837890625,0.1845703125,0.8427734375,0.8232421875,2.4603200796635827
0.6962890625,0.7294921875,0.8837890625,0.6845703125,0.3427734375,0.3232421875,3.367096835863031
0.9462890625,0.4794921875,0.6337890625,0.4345703125,0.0927734375,0.5732421875,2.9208021093781618
0.4462890625,0.9794921875,0.1337890625,0.9345703125,0.5927734375,0.0732421875,2.8314097485264647
0.3212890625,0.3544921875,0.7587890625,0.0595703125,0.2177734375,0.1982421875,1.8234848290420032
0.8212890625,0.8544921875,0.2587890625,0.5595703125,0.7177734375,0.6982421875,3.573575790401181
0.5712890625,0.1044921875,0.0087890625,0.3095703125,0.9677734375,0.4482421875,2.2154643951282793
0.0712890625,0.6044921875,0.5087890625,0.8095703125,0.4677734375,0.9482421875,3.1139757000908013
0.1025390625,0.0732421875,0.9150390625,0.9658203125,0.0615234375,0.7294921875,2.5186141097059367
0.6025390625,0.5732421875,0.4150390625,0.4658203125,0.5615234375,0.2294921875,2.7214359540219166
0.8525390625,0.3232421875,0.1650390625,0.7158203125,0.8115234375,0.9794921875,3.4466748341671636
0.3525390625,0.8232421875,0.6650390625,0.2158203125,0.3115234375,0.4794921875,2.677712142760713
0.4775390625,0.4482421875,0.2900390625,0.8408203125,0.9365234375,0.3544921875,3.0767740010424243
0.9775390625,0.9482421875,0.7900390625,0.3408203125,0.4365234375,0.8544921875,3.863185971850747
0.7275390625,0.1982421875,0.5400390625,0.5908203125,0.1865234375,0.1044921875,2.2229379045345934
0.2275390625,0.6982421875,0.0400390625,0.0908203125,0.6865234375,0.6044921875,2.2013732057099498
0.1650390625,0.2607421875,0.7275390625,0.2783203125,0.6240234375,0.5419921875,2.462012087637617
0.6650390625,0.7607421875,0.2275390625,0.7783203125,0.1240234375,0.0419921875,2.3998996878211827
0.9150390625,0.0107421875,0.4775390625,0.0283203125,0.3740234375,0.7919921875,2.3683575638891905
0.4150390625,0.5107421875,0.9775390625,0.5283203125,0.8740234375,0.2919921875,3.2800357918190146
0.2900390625,0.1357421875,0.1025390625,0.4033203125,0.4990234375,0.4169921875,1.7997297433825423
0.7900390625,0.6357421875,0.6025390625,0.9033203125,0.9990234375,0.9169921875,4.290997163132804
0.5400390625,0.3857421875,0.8525390625,0.1533203125,0.7490234375,0.1669921875,2.6432314680044433
0.0400390625,0.8857421875,0.3525390625,0.6533203125,0.2490234375,0.6669921875,2.6326045273292458
0.0556640625,0.1826171875,0.6806640625,0.0439453125,0.9521484375,0.2763671875,1.9980054283709832
0.5556640625,0.6826171875,0.1806640625,0.5439453125,0.4521484375,0.7763671875,2.99312352233532
0.8056640625,0.4326171875,0.4306640625,0.2939453125,0.2021484375,0.0263671875,2.0748825557505746
0.3056640625,0.9326171875,0.9306640625,0.7939453125,0.7021484375,0.5263671875,3.7675047607042065
0.4306640625,0.3076171875,0.0556640625,0.1689453125,0.0771484375,0.6513671875,1.6273871193636231
0.9306640625,0.8076171875,0.5556640625,0.6689453125,0.5771484375,0.1513671875,3.368751777623953
0.6806640625,0.0576171875,0.8056640625,0.4189453125,0.8271484375,0.9013671875,3.335162469905666
0.1806640625,0.5576171875,0.3056640625,0.9189453125,0.3271484375,0.4013671875,2.5167587157988733
0.2431640625,0.4951171875,0.9931640625,0.7314453125,0.3896484375,0.4638671875,3.0488866126943615
0.7431640625,0.9951171875,0.4931640625,0.2314453125,0.8896484375,0.9638671875,3.816497452067603
0.9931640625,0.2451171875,0.2431640625,0.9814453125,0.6396484375,0.2138671875,2.961658249150842
0.4931640625,0.7451171875,0.7431640625,0.4814453125,0.1396484375,0.7138671875,3.085111604114897
0.3681640625,0.1201171875,0.3681640625,0.6064453125,0.5146484375,0.5888671875,2.4572332855480163
0.8681640625,0.6201171875,0.8681640625,0.1064453125,0.0146484375,0.0888671875,2.3170606986297675
0.6181640625,0.3701171875,0.6181640625,0.8564453125,0.2646484375,0.8388671875,3.2817796531618346
0.1181640625,0.8701171875,0.1181640625,0.3564453125,0.7646484375,0.3388671875,2.3738304941133515
0.0869140625,0.3388671875,0.4619140625,0.3876953125,0.7333984375,0.1201171875,2.032168525516162
0.5869140625,0.8388671875,0.9619140625,0.8876953125,0.2333984375,0.6201171875,3.706003264127232
0.8369140625,0.0888671875,0.7119140625,0.1376953125,0.4833984375,0.3701171875,2.4483904153943774
0.3369140625,0.5888671875,0.2119140625,0.6376953125,0.9833984375,0.8701171875,3.288462473764702
0.4619140625,0.2138671875,0.8369140625,0.2626953125,0.3583984375,0.9951171875,2.8497647749308275
0.9619140625,0.7138671875,0.3369140625,0.7626953125,0.8583984375,0.4951171875,3.7284297054234603
0.7119140625,0.4638671875,0.0869140625,0.0126953125,0.6083984375,0.7451171875,2.44980571688026
0.2119140625,0.9638671875,0.5869140625,0.5126953125,0.1083984375,0.2451171875,2.4269131015349963
0.1494140625,0.0263671875,0.1494140625,0.8251953125,0.1708984375,0.1826171875,1.4104335566315456
0.6494140625,0.5263671875,0.6494140625,0.3251953125,0.6708984375,0.6826171875,3.2838450296722135
0.8994140625,0.2763671875,0.8994140625,0.5751953125,0.9208984375,0.4326171875,3.5981801809033205
0.3994140625,0.7763671875,0.3994140625,0.0751953125,0.4208984375,0.9326171875,2.7653362995410156
0.2744140625,0.4013671875,0.5244140625,0.9501953125,0.7958984375,0.8076171875,3.41302985566972
0.7744140625,0.9013671875,0.0244140625,0.4501953125,0.2958984375,0.3076171875,2.537414315284675
0.5244140625,0.1513671875,0.2744140625,0.7001953125,0.0458984375,0.5576171875,2.1418939138377797
0.0244140625,0.6513671875,0.7744140625,0.2001953125,0.5458984375,0.0576171875,2.105615441670573
0.0166015625,0.0498046875,0.2509765625,0.3173828125,0.4443359375,0.2373046875,1.2917582058644779
0.5166015625,0.5498046875,0.7509765625,0.8173828125,0.9443359375,0.7373046875,3.9105624033845103
0.7666015625,0.2998046875,0.5009765625,0.0673828125,0.6943359375,0.4873046875,2.6447604990350255
0.2666015625,0.7998046875,0.0009765625,0.5673828125,0.1943359375,0.9873046875,2.546737010301988
0.3916015625,0.4248046875,0.8759765625,0.4423828125,0.5693359375,0.8623046875,3.288492348525332
0.8916015625,0.9248046875,0.3759765625,0.9423828125,0.0693359375,0.3623046875,3.1764348505294993
0.6416015625,0.1748046875,0.1259765625,0.1923828125,0.3193359375,0.6123046875,1.977928100874589
0.1416015625,0.6748046875,0.6259765625,0.6923828125,0.8193359375,0.1123046875,2.8328971053319316
0.2041015625,0.3623046875,0.0634765625,0.8798828125,0.8818359375,0.0498046875,2.212907298282268
0.7041015625,0.8623046875,0.5634765625,0.3798828125,0.3818359375,0.5498046875,3.2067792011319747
0.9541015625,0.1123046875,0.8134765625,0.6298828125,0.1318359375,0.2998046875,2.67038115186648
0.4541015625,0.6123046875,0.3134765625,0.1298828125,0.6318359375,0.7998046875,2.759142905085638
0.3291015625,0.2373046875,0.6884765625,0.7548828125,0.0068359375,0.9248046875,2.684180549557683
0.8291015625,0.7373046875,0.1884765625,0.2548828125,0.5068359375,0.4248046875,2.7466706904147395
0.5791015625,0.4873046875,0.4384765625,0.5048828125,0.7568359375,0.6748046875,3.2351531382836494
0.0791015625,0.9873046875,0.9384765625,0.0048828125,0.2568359375,0.1748046875,2.1530419590768934
0.1103515625,0.4560546875,0.5947265625,0.2236328125,0.2255859375,0.3935546875,1.9397441611341302
0.6103515625,0.9560546875,0.0947265625,0.7236328125,0.7255859375,0.8935546875,3.589652609065367
0.8603515625,0.2060546875,0.3447265625,0.4736328125,0.9755859375,0.1435546875,2.7278257575115528
0.3603515625,0.7060546875,0.8447265625,0.9736328125,0.4755859375,0.6435546875,3.634065757650278
0.4853515625,0.0810546875,0.2197265625,0.0986328125,0.8505859375,0.5185546875,2.111213381696884
0.9853515625,0.5810546875,0.7197265625,0.5986328125,0.3505859375,0.0185546875,2.9670666614554397
0.7353515625,0.3310546875,0.9697265625,0.3486328125,0.1005859375,0.7685546875,2.9577461546119355
0.2353515625,0.8310546875,0.4697265625,0.8486328125,0.6005859375,0.2685546875,3.00531165707094
0.1728515625,0.1435546875,0.7822265625,0.5361328125,0.6630859375,0.3310546875,2.4713224736101234
0.6728515625,0.6435546875,0.2822265625,0.0361328125,0.1630859375,0.8310546875,2.438887908699123
0.9228515625,0.3935546875,0.0322265625,0.7861328125,0.4130859375,0.0810546875,2.403050302937835
0.4228515625,0.8935546875,0.5322265625,0.2861328125,0.9130859375,0.5810546875,3.3196640830668844
0.2978515625,0.2685546875,0.4072265625,0.6611328125,0.2880859375,0.7060546875,2.5018351412048325
0.7978515625,0.7685546875,0.9072265625,0.1611328125,0.7880859375,0.2060546875,3.27279389778118
0.5478515625,0.0185546875,0.6572265625,0.9111328125,0.5380859375,0.9560546875,3.2699458716202026
0.0478515625,0.5185546875,0.1572265625,0.4111328125,0.0380859375,0.4560546875,1.5781724191509312
0.0322265625,0.2841796875,0.8603515625,0.7705078125,0.7724609375,0.5966796875,3.026961576433562
0.5322265625,0.7841796875,0.3603515625,0.2705078125,0.2724609375,0.0966796875,2.199153453388966
0.7822265625,0.0341796875,0.1103515625,0.5205078125,0.0224609375,0.8466796875,2.1180260623968548
0.2822265625,0.5341796875,0.6103515625,0.0205078125,0.5224609375,0.3466796875,2.2200831397977456
0.4072265625,0.1591796875,0.4853515625,0.8955078125,0.1474609375,0.4716796875,2.4029288189567395
0.9072265625,0.6591796875,0.9853515625,0.3955078125,0.6474609375,0.9716796875,4.048007604893061
0.6572265625,0.4091796875,0.7353515625,0.6455078125,0.8974609375,0.2216796875,3.2828470358254713
0.1572265625,0.9091796875,0.2353515625,0.1455078125,0.3974609375,0.7216796875,2.371484358259673
0.2197265625,0.0966796875,0.5478515625,0.4580078125,0.3349609375,0.6591796875,2.2187093504340747
0.7197265625,0.5966796875,0.0478515625,0.9580078125,0.8349609375,0.1591796875,2.9867373679436997
0.9697265625,0.3466796875,0.2978515625,0.2080078125,0.5849609375,0.9091796875,3.0056529583156424
0.4697265625,0.8466796875,0.7978515625,0.7080078125,0.0849609375,0.4091796875,3.050622312557665
0.3447265625,0.4716796875,0.1728515625,0.3330078125,0.7099609375,0.2841796875,2.223376012816568
